Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Read Count
31867499,Cozy Christmas Shorts: holiday short story collection,Gemma Halliday,"Halliday, Gemma","Leslie Langtry, Kelly Rey, Jennifer L. Hart, Gin Jones, T. Sue VerSteeg, Traci Andrighetti, Jennifer Fischetto, Janel Gradowski, Anna  Snow",,,0,3.78,Gemma Halliday Publishing,Kindle Edition,544,2016,2016,7/01/2019,26/12/2016,ebook,ebook (#332),read,,1
26047871,"Daggers & Steele, Books 1-3",Alex P. Berg,"Berg, Alex P.",,,,0,4.12,Batdog Press,Kindle Edition,676,2015,2015,1/01/2019,9/07/2016,ebook,ebook (#313),read,,1
24873663,"Cold Hard Steele (Daggers & Steele, #2)",Alex P. Berg,"Berg, Alex P.",,1942274041,9781942274049,4,3.88,Batdog Press,Paperback,306,2015,2015,29/12/2018,25/12/2018,ebook,ebook (#406),read,,1
20898019,"Ms. Marvel, Vol. 1: No Normal",G. Willow Wilson,"Wilson, G. Willow",Adrian Alphona,078519021X,9780785190219,4,4.12,Marvel,Paperback,120,2014,2014,26/12/2018,26/12/2018,"graphic-novels, paperback","graphic-novels (#86), paperback (#449)",read,,1
23569242,"Red Hot Steele (Daggers & Steele, #1)",Alex P. Berg,"Berg, Alex P.",,,,4,3.58,Batdog Press,Kindle Edition,291,2014,2014,24/12/2018,12/03/2016,ebook,ebook (#271),read,,1
21796414,Troll Mountain,Matthew Reilly,"Reilly, Matthew",,,,0,3.67,Momentum,Kindle Edition,,2014,2014,,20/12/2018,"ebook, to-read","ebook (#405), to-read (#534)",to-read,,0
20645164,Of Poseidon,Anna Banks,"Banks, Anna",,,,0,4.03,Hardie Grant Egmont,Kindle Edition,336,2012,2012,,20/12/2018,"ebook, to-read","ebook (#404), to-read (#533)",to-read,,0
15779193,Mindset: How You Can Fulfil Your Potential,Carol S. Dweck,"Dweck, Carol S.",,,,0,4.07,Robinson,Kindle Edition,246,2012,2006,,20/12/2018,"ebook, to-read","ebook (#403), to-read (#532)",to-read,,0
33958407,"Lightning Blade (Ruby Callaway, #1)",D.N. Erikson,"Erikson, D.N.",,,,0,3.78,Watchfire Press,Kindle Edition,255,2017,2017,,20/12/2018,"ebook, to-read","ebook (#402), to-read (#531)",to-read,,0
34058936,The Goblins of Bellwater,Molly Ringle,"Ringle, Molly",,,,0,3.43,Central Avenue Publishing,Kindle Edition,289,2017,2017,,20/12/2018,"ebook, to-read","ebook (#401), to-read (#530)",to-read,,0
34804615,Stop Fixing Women: Why building fairer workplaces is everybody’s business,Catherine Fox,"Fox, Catherine",,,,0,4.17,NewSouth,Kindle Edition,221,2017,,19/12/2018,13/12/2018,,,read,,1
37708054,Monster Mine,Shannon Mayer,"Mayer, Shannon",,,,4,3.75,,ebook,,2017,2017,,13/12/2018,,,read,,1
42187469,River of No Return (The Twenty-Sided Sorceress #9),Annie Bellet,"Bellet, Annie",,,,0,4.22,Doomed Muse Press,Kindle Edition,227,2018,2018,13/12/2018,10/12/2018,,,read,,1
34397432,Dungeon Crawl (The Twenty-Sided Sorceress #8),Annie Bellet,"Bellet, Annie",,,,0,4.14,Doomed Muse Press,Kindle Edition,154,2017,2017,10/12/2018,8/12/2018,,,read,,1
29558243,"Magic to the Bone (The Twenty-Sided Sorceress, #7)",Annie Bellet,"Bellet, Annie",,,,0,4.16,Doomed Muse Press,Kindle Edition,128,2016,2016,8/12/2018,6/12/2018,,,read,,1
27810734,Thicker Than Blood (The Twenty-Sided Sorceress #6),Annie Bellet,"Bellet, Annie",,,,0,4.14,Doomed Muse Press,Kindle Edition,226,2015,2015,6/12/2018,5/12/2018,,,read,,1
23826137,Heartache (The Twenty-Sided Sorceress #5),Annie Bellet,"Bellet, Annie",,,,4,4.02,Doomed Muse Press,Kindle Edition,249,2015,2015,5/12/2018,3/12/2018,,,read,"I have no words.<br/>The dedication made me wonder who was in the firing line.<br/>The first one? Fine, I coped.<br/>The second? Nearly broke my heart.<br/>But the third????  I hate Annie Bellet a little bit right now, a bit like I hated Joss Whedon a few times.<br/>You know a book is good when the heartbreak is real.",1
23303229,"Hunting Season (The Twenty-Sided Sorceress, #4)",Annie Bellet,"Bellet, Annie",,,,0,4.11,Doomed Muse Press,Kindle Edition,205,2014,2014,3/12/2018,2/12/2018,ebook,ebook (#400),read,,1
25731954,"The Twenty-Sided Sorceress Series, Books 1-3: Justice Calling, Murder of Crows, Pack of Lies",Annie Bellet,"Bellet, Annie",,,,0,4.18,Doomed Muse Press,Kindle Edition,302,2015,2015,2/12/2018,24/05/2016,ebook,ebook (#285),read,,1
20898015,"Loki: Agent of Asgard, Vol. 1: Trust Me",Al Ewing,"Ewing, Al","Lee Garbett, Jenny Frison, Jorge Coelho",0785189319,9780785189312,4,4.11,Marvel Comics,Paperback,120,2014,2014,1/12/2018,24/11/2017,"graphic-novels, paperback","graphic-novels (#84), paperback (#447)",read,,1
23012190,"Murder of Crows (The Twenty-Sided Sorceress, #2)",Annie Bellet,"Bellet, Annie",,,,0,3.82,Doomed Muse Press,Kindle Edition,163,2014,2014,30/11/2018,17/01/2017,ebook,ebook (#350),read,,1
22926105,"Justice Calling (The Twenty-Sided Sorceress, #1)",Annie Bellet,"Bellet, Annie",,,,4,3.62,Doomed Muse Press,Kindle Edition,154,2014,2014,26/11/2018,21/11/2014,ebook,ebook (#90),read,,1
30238037,Spirelli Paranormal Investigations: Episodes 1-3,Kate Baray,"Baray, Kate",,,,3,4.05,Kate Baray,Kindle Edition,177,2016,,26/11/2018,24/05/2016,ebook,ebook (#297),read,"This reads more as three novellas in one rather than three books.<br/>The plots are simple, characters seem to be under development, as is the world to some degree. (Yes, it’s set in the US, but the rules of the magical side of the world are definitely still under construction.)<br/>There are also some typos in the edition I read.<br/>Not a bad read, but definitely predictable, short, and not as engaging as I had hoped it would be.<br/>Or that’s my interpretation today anyway.",1
25019443,"Loki: Agent of Asgard, Vol. 3: Last Days",Al Ewing,"Ewing, Al",,0785193324,9780785193326,0,4.21,Marvel Comics,Paperback,124,2015,2015,,24/11/2017,"to-read, graphic-novels, paperback","to-read (#524), graphic-novels (#79), paperback (#442)",to-read,,0
23017992,"Loki: Agent of Asgard, Vol. 2: I Cannot Tell a Lie",Al Ewing,"Ewing, Al",Jorge Coelho,0785193316,9780785193319,0,3.82,Marvel Comics,Paperback,112,2015,2015,,24/11/2017,"to-read, graphic-novels, paperback","to-read (#526), graphic-novels (#85), paperback (#448)",to-read,,0
25047385,"Alien Sky (Alien Hunters, #2)",Daniel Arenson,"Arenson, Daniel",,,,0,4.07,,Kindle Edition,270,2015,2015,21/11/2018,2/11/2018,,,read,,1
25770776,"Alien Shadows (Alien Hunters, #3)",Daniel Arenson,"Arenson, Daniel",,,,0,4.23,Moonclipse,Kindle Edition,300,2015,2015,21/11/2018,11/11/2018,,,read,,1
24003795,"Alien Hunters (Alien Hunters, #1)",Daniel Arenson,"Arenson, Daniel",,,,0,3.74,Moonclipse,Kindle Edition,270,2015,2014,2/11/2018,27/10/2018,,,read,,1
36339994,"Sharp Edge (Tara Sharp, #4)",Marianne Delacourt,"Delacourt, Marianne",,,,4,4.52,Deadlines,Kindle Edition,232,2017,2017,27/10/2018,25/10/2018,,,read,,1
31310941,Ash (The Elemental Series #6),Shannon Mayer,"Mayer, Shannon",,,,4,4.25,Hijinks Ink Publishing,Kindle Edition,173,2016,2016,25/10/2018,17/10/2018,,,read,,1
34451671,"Destroyer (The Elemental Series, #7)",Shannon Mayer,"Mayer, Shannon",,,,0,4.49,Hijinks Ink Publishing,Kindle Edition,328,2017,2017,25/10/2018,21/10/2018,,,read,,1
32996400,"Pamela (The Rylee Adamson Epilogues, #3)",Shannon Mayer,"Mayer, Shannon",,,,4,4.52,Hijinks Ink Publishing,Kindle Edition,194,2016,2016,18/10/2018,26/12/2016,ebook,ebook (#341),read,,1
34209026,"Lynchpin (The Rylee Adamson Epilogues, #4)",Shannon Mayer,"Mayer, Shannon",,,,4,4.42,Hijinks Ink Publishing,Kindle Edition,138,2017,2017,17/10/2018,15/10/2018,,,read,,1
40797152,"Caravan Witch (Questing Witch, #2)",Shannon Mayer,"Mayer, Shannon",,,,4,4.42,Hijinks Ink Publishing,Kindle Edition,289,2018,2018,13/10/2018,11/10/2018,,,read,,1
19275608,"Darkness Falls (Dark Angels, #7)",Keri Arthur,"Arthur, Keri",,045141960X,9780451419606,4,4.28,Signet,Mass Market Paperback,375,2014,2014,12/10/2018,1/10/2018,ebook,ebook (#399),read,,1
16144868,"Darkness Splintered (Dark Angels, #6)",Keri Arthur,"Arthur, Keri",,0451419596,9780451419590,4,4.2,Signet,Paperback,382,2013,2013,1/10/2018,28/09/2018,ebook,ebook (#398),read,,1
15749143,"Darkness Unmasked (Dark Angels, #5)",Keri Arthur,"Arthur, Keri",,0451237137,9780451237132,4,4.23,Signet Select,Mass Market Paperback,372,2013,2013,28/09/2018,28/09/2018,,,read,,1
40032834,"Aimless Witch (Questing Witch, #1)",Shannon Mayer,"Mayer, Shannon",,,,4,4.25,Hijinks Ink Publishing,Kindle Edition,296,2018,2018,28/09/2018,12/09/2018,,,read,,1
36343909,Reconstructionist Series: Short Story Bundle,Meghan Ciana Doidge,"Doidge, Meghan Ciana",,,,4,4.19,Old Man in the CrossWalk Productions,Kindle Edition,69,2017,,11/09/2018,11/09/2018,ebook,ebook (#397),read,,1
40213050,"Misfits, Gemstones, and Other Shattered Magic (The Dowser, #8)",Meghan Ciana Doidge,"Doidge, Meghan Ciana",,,,4,4.32,Old Man in the CrossWalk Productions,Kindle Edition,265,2018,,11/09/2018,11/09/2018,ebook,ebook (#396),read,,1
37119495,"Champagne, Misfits, and Other Shady Magic (The Dowser, #7)",Meghan Ciana Doidge,"Doidge, Meghan Ciana",,,,4,4.31,Old Man in the CrossWalk Productions,Kindle Edition,225,2018,2018,6/09/2018,30/08/2018,ebook,ebook (#395),read,,1
35846947,"Unleashing Echoes (Reconstructionist, #3)",Meghan Ciana Doidge,"Doidge, Meghan Ciana",,,,0,4.49,Old Man in the CrossWalk Productions,Kindle Edition,283,2017,,30/08/2018,26/08/2018,ebook,ebook (#394),read,,1
34739411,Tangled Echoes (Reconstructionist Book 2),Meghan Ciana Doidge,"Doidge, Meghan Ciana",,,,4,4.51,Old Man in the CrossWalk Productions,Kindle Edition,300,2017,,26/08/2018,24/08/2018,ebook,ebook (#393),read,,1
10397403,The Complete Sherlock Holmes & Tales of Terror and Mystery,Arthur Conan Doyle,"Doyle, Arthur Conan",,,,0,4.54,,Kindle Edition,1877,,,,19/08/2014,"to-read, ebook","to-read (#49), ebook (#39)",to-read,,0
33242759,"Catching Echoes (Reconstructionist, #1)",Meghan Ciana Doidge,"Doidge, Meghan Ciana",,,,4,4.37,Old Man in the CrossWalk Productions,Kindle Edition,234,2016,2016,24/08/2018,12/08/2018,,,read,,1
13478341,"Darkness Hunts (Dark Angels, #4)",Keri Arthur,"Arthur, Keri",,1101590211,9781101590218,4,4.18,Penguin Group,ebook,400,2012,2012,16/08/2018,6/08/2018,ebook,ebook (#392),read,,1
22070712,The Graveyard Kiss (Reconstructionist #0.5),Meghan Ciana Doidge,"Doidge, Meghan Ciana",,,,0,3.93,Old Man in the CrossWalk Productions,Kindle Edition,33,2014,2014,12/08/2018,12/08/2018,,,read,,1
12363978,"Darkness Devours (Dark Angels, #3)",Keri Arthur,"Arthur, Keri",,0451237110,9780451237118,4,4.17,Signet Select,Mass Market Paperback,375,2012,2012,6/08/2018,26/07/2018,ebook,ebook (#391),read,,1
10399862,"Darkness Rising (Dark Angels, #2)",Keri Arthur,"Arthur, Keri",,0440245737,9780440245735,5,4.14,Dell,Mass Market Paperback,341,2011,2011,26/07/2018,22/07/2018,ebook,ebook (#390),read,,1
25066807,"Jessica Jones: Alias, Vol. 1",Brian Michael Bendis,"Bendis, Brian Michael",Michael Gaydos,0785198555,9780785198550,0,4.05,Marvel,Paperback,216,2015,2002,,29/07/2016,"graphic-novels, paperback, to-read","graphic-novels (#60), paperback (#302), to-read (#529)",to-read,,0
13227276,"Suicide Squad, Volume 1: Kicked in the Teeth",Adam Glass,"Glass, Adam","Federico Dallocchio, Clayton Henry, Ransom Getty, Andrei Bressan, Cliff Richards, Ig Guara, Scott Hanna",1401235441,9781401235444,0,3.82,Warner Brothers Entertainment Company,Paperback,160,2012,2012,,3/06/2016,"graphic-novels, to-read","graphic-novels (#59), to-read (#528)",to-read,,0
8049945,"The Stone Key (The Obernewtyn Chronicles, #5)",Isobelle Carmody,"Carmody, Isobelle",,0143009435,9780143009436,0,4.2,Penguin Group (Australia),Mass Market Paperback,1000,2008,2008,,27/11/2015,"paperback, not-currently-reading","paperback (#152), not-currently-reading (#2)",not-currently-reading,,0
22211114,Space Opera,Rich Horton,"Horton, Rich","Elizabeth Bear, Jay Lake, Robert Reed",,,0,3.58,Prime Books,Kindle Edition,649,2014,2007,,19/08/2014,"ebook, not-currently-reading","ebook (#3), not-currently-reading (#1)",not-currently-reading,,0
9380186,"Darkness Unbound (Dark Angels, #1)",Keri Arthur,"Arthur, Keri",,0749954914,9780749954918,5,3.97,Bantam Dell (Random House),Paperback,364,2011,2011,22/07/2018,14/01/2017,paperback,paperback (#373),read,,1
10853886,"Scarecrow Returns (Shane Schofield, #4)",Matthew Reilly,"Reilly, Matthew",,1416577599,9781416577591,5,4.27,Simon & Schuster,Hardcover,350,2012,2012,21/07/2018,15/07/2018,ebook,ebook (#389),read,,1
898404,"Hell Island (Shane Schofield, #3.5)",Matthew Reilly,"Reilly, Matthew",,0330442325,9780330442329,5,3.84,Pan Books (UK),Paperback,115,2005,2005,15/07/2018,14/07/2018,ebook,ebook (#388),read,,1
144789,"Scarecrow (Shane Schofield, #3)",Matthew Reilly,"Reilly, Matthew",,0312937660,9780312937669,4,4.22,St. Martin's Paperbacks,Paperback,464,2005,2003,14/07/2018,12/07/2018,ebook,ebook (#387),read,,1
10851275,"Ice Station (Shane Schofield, #1)",Matthew Reilly,"Reilly, Matthew",,,,5,4.11,,Kindle Edition,534,,1998,12/07/2018,8/07/2018,ebook,ebook (#386),read,,1
144793,"Area 7 (Shane Schofield, #2)",Matthew Reilly,"Reilly, Matthew",,0312983220,9780312983222,4,4.09,St. Martin's Press,Paperback,512,2003,2001,8/07/2018,6/07/2018,borrowed,borrowed (#27),read,,1
30247358,"Shadow Born (Shadows of Salem, #1)",Jasmine Walt,"Walt, Jasmine",Rebecca  Hamilton,,,3,3.94,Blue Bolt Publishing,Kindle Edition,263,2016,2016,4/07/2018,17/01/2017,ebook,ebook (#347),read,,1
13502958,"Magician's End (The Chaoswar Saga, #3)",Raymond E. Feist,"Feist, Raymond E.",,0007264798,9780007264797,4,4.28,Harper Voyager ,Hardcover,638,2013,2013,30/06/2018,11/06/2018,borrowed,borrowed (#26),read,,1
11827476,"A Crown Imperiled (The Chaoswar Saga, #2)",Raymond E. Feist,"Feist, Raymond E.",,006146841X,9780061468414,4,4.04,Harper Voyager,Hardcover,480,2012,2011,11/06/2018,28/05/2018,borrowed,borrowed (#25),read,,1
29775736,Black Widow: Web of Intrigue,George Pérez,"Pérez, George","Ralph Macchio, Gerry Conway, Paul Gulacy, George Freeman",1302900269,9781302900267,0,3.14,Marvel,Paperback,176,2017,2010,,14/04/2017,"to-read, graphic-novels, paperback","to-read (#510), graphic-novels (#78), paperback (#437)",to-read,,0
8664327,"A Kingdom Besieged (The Chaoswar Saga, #1)",Raymond E. Feist,"Feist, Raymond E.",,0061468398,9780061468391,4,3.97,Harper Voyager,Hardcover,368,2011,2011,28/05/2018,18/05/2018,borrowed,borrowed (#24),read,,1
6697866,"At the Gates of Darkness (The Demonwar Saga, #2)",Raymond E. Feist,"Feist, Raymond E.",,0061468371,9780061468377,3,3.96,Harper Voyager,Hardcover,302,2010,2009,18/05/2018,12/05/2018,borrowed,borrowed (#23),read,,1
4003436,"Rides a Dread Legion (The Demonwar Saga, #1)",Raymond E. Feist,"Feist, Raymond E.",,0061468363,9780061468360,3,3.93,Harper Voyager,Hardcover,366,2009,2009,12/05/2018,12/05/2018,borrowed,borrowed (#22),read,,1
1196299,"Wrath of a Mad God (The Darkwar Saga, #3)",Raymond E. Feist,"Feist, Raymond E.",,0060792981,9780060792985,0,4.03,Harper Voyager,Hardcover,432,2008,2008,13/05/2018,22/04/2018,borrowed,borrowed (#21),read,,1
13814,"Into a Dark Realm (The Darkwar Saga, #2)",Raymond E. Feist,"Feist, Raymond E.",,0060792809,9780060792800,3,4,EOS,Hardcover,319,2007,2006,22/04/2018,3/04/2018,borrowed,borrowed (#20),read,,1
13807,"Flight of the Nighthawks (The Darkwar Saga, #1)",Raymond E. Feist,"Feist, Raymond E.",,0060792787,9780060792787,3,3.95,Harper Voyager,Hardcover,368,2006,2004,3/04/2018,26/03/2018,borrowed,borrowed (#19),read,,1
13809,"Exile's Return (Conclave of Shadows, #3)",Raymond E. Feist,"Feist, Raymond E.",,0380803275,9780380803279,3,4.02,Harper Torch,Mass Market Paperback,343,2006,2004,26/03/2018,16/03/2018,borrowed,borrowed (#18),read,,1
153175,"King of Foxes (Conclave of Shadows, #2)",Raymond E. Feist,"Feist, Raymond E.",,0380803267,9780380803262,4,3.98,Harper Torch,Mass Market Paperback,365,2005,2003,16/03/2018,11/03/2018,borrowed,borrowed (#17),read,,1
13811,"Talon of the Silver Hawk (Conclave of Shadows, #1)",Raymond E. Feist,"Feist, Raymond E.",,0380803240,9780380803248,4,4.03,Harper Torch,Mass Market Paperback,378,2004,2002,11/03/2018,10/03/2018,borrowed,borrowed (#16),read,,1
13816,"Jimmy the Hand (Legends of the Riftwar, #3)",Raymond E. Feist,"Feist, Raymond E.",Steve Stirling,0006483909,9780006483908,4,3.95,Voyager,Mass Market Paperback,368,2003,2003,7/03/2018,26/02/2018,borrowed,borrowed (#15),read,,1
13819,"Murder In LaMut (Legends of the Riftwar, #2)",Raymond E. Feist,"Feist, Raymond E.",Joel Rosenberg,0006483895,9780006483892,3,3.7,,Paperback,337,2003,2003,26/02/2018,17/02/2018,borrowed,borrowed (#14),read,,1
13808,"Honored Enemy (Legends of the Riftwar, #1)",Raymond E. Feist,"Feist, Raymond E.",William R. Forstchen,0060792833,9780060792831,4,3.95,Harper Voyager,Paperback,323,2006,2001,17/02/2018,11/02/2018,borrowed,borrowed (#13),read,,1
17212339,"Jimmy and the Crawler (The Riftwar Legacy, #4)",Raymond E. Feist,"Feist, Raymond E.",,0007511280,9780007511280,4,3.89,Harper Voyager,Hardcover,144,2013,2013,11/02/2018,10/02/2018,borrowed,borrowed (#12),read,,1
18865949,"The Year's Best Dark Fantasy & Horror, 2013 Edition",Paula Guran,"Guran, Paula","Laird Barron, Peter S. Beagle, Jim Butcher, Neil Gaiman, Mike Carey, Caitlín R. Kiernan, Jeffrey Ford, Joe R. Lansdale, Tim Lebbon, Alison Littlewood, Sarah Monette, Ekaterina Sedia, John Shirley, Genevieve Valentine, Helen Marshall, John  Langan",,,0,3.81,Prime Books,Kindle Edition,585,2013,2013,,19/08/2014,"to-read, ebook","to-read (#40), ebook (#193)",to-read,,0
177191,"Krondor: Tear of the Gods (The Riftwar Legacy, #3)",Raymond E. Feist,"Feist, Raymond E.",,0380795280,9780380795284,4,3.87,HarperTorch,Mass Market Paperback,365,2002,2000,9/02/2018,3/02/2018,borrowed,borrowed (#11),read,,1
13818,"Krondor: The Assassins (The Riftwar Legacy, #2)",Raymond E. Feist,"Feist, Raymond E.",,0380803232,9780380803231,4,3.87,Harper Torch,Mass Market Paperback,350,2000,1999,3/02/2018,2/02/2018,borrowed,borrowed (#10),read,,1
92918,"Krondor: The Betrayal (The Riftwar Legacy, #1)",Raymond E. Feist,"Feist, Raymond E.",,0380795272,9780380795277,4,3.84,HarperCollins Publishers,Mass Market Paperback,411,2001,1998,2/02/2018,28/01/2018,borrowed,borrowed (#9),read,,1
13817,"Shards of a Broken Crown (The Serpentwar Saga, #4)",Raymond E. Feist,"Feist, Raymond E.",,0380789833,9780380789832,4,4.02,Harper Voyager,Mass Market Paperback,498,1999,1998,28/01/2018,20/01/2018,borrowed,borrowed (#8),read,,1
169959,"The King's Buccaneer (Krondor's Sons, #2)",Raymond E. Feist,"Feist, Raymond E.",,0553563734,9780553563733,5,4.01,Bantam Spectra,Mass Market Paperback,523,1994,1992,1/01/2018,31/12/2017,borrowed,borrowed (#3),read,,1
13881,"Rage of a Demon King (The Serpentwar Saga, #3)",Raymond E. Feist,"Feist, Raymond E.",,0380974738,9780380974733,4,4.05,Avon Books,Hardcover,436,1997,1997,20/01/2018,8/01/2018,borrowed,borrowed (#7),read,,1
43917,"Rise of a Merchant Prince (The Serpentwar Saga, #2)",Raymond E. Feist,"Feist, Raymond E.",,0006497012,9780006497011,5,4.05,Voyager,Paperback,479,1996,1995,6/01/2018,5/01/2018,borrowed,borrowed (#6),read,,1
43908,"Shadow of a Dark Queen (The Serpentwar Saga, #1)",Raymond E. Feist,"Feist, Raymond E.",,0380720868,9780380720866,5,4.04,Avon Fantasy,Mass Market Paperback,497,1995,1994,5/01/2018,2/01/2018,borrowed,borrowed (#5),read,,1
33022782,The Chronicles of Kerrigan: Box Set Books 1-6,W.J. May,"May, W.J.",,,,0,4.41,Dark Shadow Publishing,Kindle Edition,1146,2016,,,16/12/2017,"to-read, ebook","to-read (#527), ebook (#385)",to-read,,0
